ticker,event_date,event_type,move_pct,price_at_event,catalyst_summary,drug_name,nct_id,indication,is_pivotal,pivotal_evidence,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,short_percent,institutional_ownership,analyst_target,analyst_rating,atr_pct,stock_movement_atr_normalized,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,move_2d_pct,price_before,price_after,stock_relative_move,data_complete,v_is_verified,v_actual_date,v_pr_link,v_pr_date,v_pr_title,v_pr_key_info,v_is_material,v_confidence,v_summary,v_error,v_action,best_event_link,mesh_level1,mesh_level1_reason,mesh_branches_raw,mesh_terms_raw,ct_conditions_raw,stale_price_data,mesh_level1_encoded,row_ready,row_not_ready_reason,mesh_recovery_method,mesh_source_term,mesh_resolution_method,mesh_inference_reason,target_abs_move_atr,target_move_bucket,target_large_move,feat_phase_num,feat_late_stage_flag,feat_mesh_level1_encoded,feat_log_market_cap,feat_short_squeeze_flag,feat_ownership_low_flag,feat_volatility,feat_days_to_primary_completion,feat_event_proximity_bucket,feat_active_not_recruiting_flag,feat_design_quality_score,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_single_asset_company_flag,feat_lead_asset_dependency_score,feat_n_late_stage_trials_for_company,feat_pipeline_concentration_simple,feat_orphan_flag,feat_fast_track_flag,feat_breakthrough_flag,feat_nda_bla_flag,feat_priority_review_flag,feat_regulatory_stage_score,feat_enrollment_log,feat_randomized_flag,feat_controlled_flag,feat_withdrawn_flag,feat_terminated_flag,feat_trial_quality_score,feat_prior_mean_abs_move_atr_by_phase,feat_prior_mean_abs_move_atr_by_therapeutic_superclass,feat_prior_mean_abs_move_atr_by_phase_x_therapeutic_superclass,feat_market_cap_bucket,feat_prior_mean_abs_move_atr_by_market_cap_bucket,feat_date_corrected_flag,feat_endpoint_outcome_score
AVTX,2023-05-11,Loser,-2.64,,,AVTX-002,NCT05288504,Non-Eosinophilic Asthma,,,,,"A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Parallel Group Study to Evaluate the Safety and Efficacy of AVTX-002 for the Treatment of Poorly Controlled Non-Eosinophilic Asthma",Phase 2,91.0,Non-Eosinophilic Asthma,COMPLETED,"Avalo Therapeutics, Inc.",RANDOMIZED,2023-05-11,324.0,17.5,111.6,19.52,112.3,36.11111,strong_buy,9.87,0.27,4.77,VeryLow,Noise,Low,2023-05-11,-0.2,591.6,576.0,Low,True,True,2023-05-11,https://ir.avalotx.com/news-events-presentations/press-releases/detail/173/avalo-announces-topline-data-from-phase-2-peak-trial-for-avtx-002-quisovalimab-in-patients-with-non-eosinophilic-asthma,2023-06-26T07:00:00,Avalo Announces Topline Data from Phase 2 PEAK Trial for AVTX-002 (quisovalimab) in Patients with Non-Eosinophilic Asthma,"AVTX-002 did not meet the primary endpoint measured by reduction in asthma related events compared to placebo, although positive trends were…...",True,high,"On 2023-05-11, Avalo Therapeutics announced topline Phase 2 PEAK trial data for AVTX-002 (quisovalimab) in non-eosinophilic asthma (NCT05288504), reporting the study did not meet its primary endpoint but showed biomarker target engagement and a positive trend in a LIGHT-high subpopulation.",,OK,,Respiratory Tract Diseases,indication_nlm_api,,,Non-Eosinophilic Asthma,False,5,True,,,,,,0.27,0.0,0,2.0,0.0,5,2.510545010206612,0.0,0.0,9.87,0.0,future_near,0.0,2.0,6,2,0,0.7,0,0.0,0,0,0,0,0,0,4.5217885770490405,1.0,1,0,0,3.0,2.9694795539033456,3.276029411764706,4.414166666666667,small,3.972827586206896,0,0.0
IONS,2025-02-20,Gainer,2.77,32.69,,Donidalorsen,NCT04307381,Hereditary Angioedema,,,,,An Open-Label Extension Study of ISIS 721744 in Patients With Hereditary Angioedema,Phase 2,20.0,Hereditary Angioedema,COMPLETED,"Ionis Pharmaceuticals, Inc.",,2025-01-24,13144.2,81.15,2677.0,12.62,107.5,93.80727,buy,4.58,0.6,2.42,VeryLow,Noise,Low,2025-02-20,1.6,31.81,32.32,Low,True,False,2025-02-20,https://www.businesswire.com/news/home/20250220778037/en/,,,,True,medium,"No specific clinical news for Ionis or donidalorsen was found on 2025-01-24, but on 2025-02-20 Ionis issued a material press release about presenting additional Phase 3 OASIS/OASISplus and 3‑year Phase 2 open‑label extension data for donidalorsen in hereditary angioedema.",PR fetch: HTTP 403,DATE_FIXED,,Immune System Diseases,priority_list,Immune System Diseases | Cardiovascular Diseases | Skin Diseases,"Angioedemas, Hereditary",Hereditary Angioedema,False,3,True,,,,,,0.6,0.0,0,2.0,0.0,3,4.118734158631171,0.0,0.0,4.58,-27.0,just_completed,0.0,0.0,7,6,0,0.2,4,0.1143,0,0,0,0,0,0,3.044522437723423,,0,0,0,0.0,2.9694795539033456,2.7369135802469136,3.143448275862069,large,1.1563522012578618,1,0.0
NVS,2024-10-27,Gainer,1.62,111.4825,,MAS825,NCT06097663,Coronary Heart Disease,,,,,"A Randomized, Placebo-controlled, Parallel-group, Investigator- and Participant-blinded Phase 2a Study to Investigate the Efficacy, Safety, and Tolerability of DFV890 and MAS825 for Inflammatory Marker Reduction in an Adult Population With Coronary Heart Disease and Clonal Hematopoiesis of Indeterminate Potential (CHIP)",Phase 2,31.0,Coronary Heart Disease; Clonal Hematopoiesis of Indeterminate Potential (CHIP),COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2024-10-27,325954.3,168.62,11533.0,0.39,7.1,145.78,hold,1.12,1.45,0.45,VeryLow,Noise,Low,2024-10-28,1.62,109.7085,111.4825,Low,True,True,2024-10-27,,,,,False,high,"No clinical news or data readout found for MAS825 (NCT06097663) on or around 2024-10-28; the trial's listed completion date is Oct 27, 2024, with only routine updates in trial registries but no press release or catalyst event.",,DATE_FIXED,https://www.novartis.com/events/novartis-financial-results-q3-2025,Cardiovascular Diseases,single_branch,Cardiovascular Diseases,Coronary Disease,Coronary Heart Disease | Clonal Hematopoiesis of Indeterminate Potential (CHIP),False,7,True,,,,,,1.45,0.0,0,2.0,0.0,7,5.5131567146412905,0.0,1.0,1.12,0.0,future_near,0.0,2.0,25,22,0,0.2,18,0.144,0,0,0,0,0,0,3.4657359027997265,1.0,1,0,0,3.0,2.9694795539033456,2.3680000000000003,1.5978571428571429,large,1.1563522012578618,1,0.0
MRK,2020-06-24,Loser,-1.62,60.8422,,Pembrolizumab,NCT03284424,Squamous Cell Carcinoma,,,,,"A Phase 2, Open-Label, Single Arm Study to Evaluate the Safety and Efficacy of Pembrolizumab in Participants With Recurrent or Metastatic Cutaneous Squamous Cell Carcinoma (R/M cSCC)",Phase 2,159.0,Squamous Cell Carcinoma,COMPLETED,Merck Sharp & Dohme LLC,NON_RANDOMIZED,2020-07-29,306131.6,123.82,14565.0,1.26,81.3,127.17857,buy,2.66,0.61,1.39,VeryLow,Noise,Low,2020-06-24,-0.71,61.8447,61.4036,Low,True,True,2020-06-24,,,,,True,high,"FDA approval of pembrolizumab for recurrent or metastatic cutaneous squamous cell carcinoma occurred on June 24, 2020, not July 29, 2020; no clinical news found for the claimed July 29, 2020 date.",,DATE_FIXED,https://www.goodwinlaw.com/en/news-and-events/news/2020/11/11_24-merck-to-acquire-oncoimmune-and-promising,Neoplasms,single_branch,Neoplasms,"Carcinoma, Squamous Cell | Parkinson Disease 4, Autosomal Dominant Lewy Body",Squamous Cell Carcinoma,False,1,True,,,,,,0.61,0.0,0,2.0,0.0,1,5.485908161342839,0.0,0.0,2.66,35.0,future_near,0.0,0.0,48,19,0,0.2,38,0.1583,0,0,0,0,0,0,5.075173815233827,0.0,0,0,0,0.0,2.9694795539033456,2.5680341880341877,2.245,large,1.1563522012578618,1,0.0
MRK,2025-10-17,Gainer,1.04,84.0714,,Pembrolizumab,NCT03516981,Advanced Non-Small Cell Lung Cancer,,,,,"A Phase 2 Precision Oncology Study of Biomarker-Directed, Pembrolizumab-(MK-3475, SCH 900475) Based Combination Therapy for Advanced Non-Small Cell Lung Cancer (KEYNOTE-495; KeyImPaCT)",Phase 2,245.0,Advanced Non-Small Cell Lung Cancer,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2025-06-13,306131.6,123.82,14565.0,1.26,81.3,127.17857,buy,2.3,0.45,1.31,VeryLow,Noise,Low,2025-10-17,2.86,83.2088,85.5885,Low,True,True,2025-10-17,,,,,True,medium,"NCT03516981 (KEYNOTE-495/KeyImPaCT) Phase 2 interim results were presented at ESMO 2025 congress in October 2025, not June 2025; pembrolizumab + lenvatinib met efficacy threshold in biomarker-defined subgroup III.",,DATE_FIXED,https://www.businesswire.com/news/home/20251114185276/en/Merck-to-Acquire-Cidara-Therapeutics-Inc.-Diversifying-Its-Portfolio-to-Include-Late-Phase-Antiviral-Agent,Nervous System Diseases,terms_raw_fallback,,"Parkinson Disease 4, Autosomal Dominant Lewy Body",Advanced Non-Small Cell Lung Cancer,False,2,True,,,,,,0.45,0.0,0,2.0,0.0,2,5.485908161342839,0.0,0.0,2.3,-126.0,just_completed,0.0,3.0,48,19,0,0.2,38,0.1583,0,0,0,0,0,0,5.5053315359323625,1.0,1,0,0,3.0,2.9694795539033456,4.396964285714286,3.0946774193548388,large,1.1563522012578618,1,0.0
BMY,2025-02-13,Loser,-0.32,53.2785,,Relatlimab,NCT03459222,Advanced Cancer,,,,,A Phase 1/2 Study of Relatlimab (Anti-LAG-3 Monoclonal Antibody) Administered in Combination With Both Nivolumab (Anti-PD-1 Monoclonal Antibody) and BMS-986205 (IDO1 Inhibitor) or in Combination With Both Nivolumab and Ipilimumab (Anti-CTLA-4 Monoclonal Antibody) in Advanced Malignant Tumors,Phase 1/2,229.0,Advanced Cancer,COMPLETED,Bristol-Myers Squibb,NON_RANDOMIZED,2025-02-19,127014.9,62.37,10673.0,1.56,82.9,62.16,hold,2.34,0.14,1.1,VeryLow,Noise,Low,2025-02-13,-4.01,53.4499,51.3081,Low,True,False,2025-02-13,https://news.bms.com/news/details/2025/Bristol-Myers-Squibb-Provides-Update-on-Phase-3-RELATIVITY-098-Trial/default.aspx,,,,True,high,"Bristol Myers Squibb announced Phase 3 RELATIVITY-098 trial results on 2025-02-13 (not 2025-02-19), showing nivolumab plus relatlimab failed to improve recurrence-free survival in resected stage III/IV melanoma versus nivolumab monotherapy.",PR fetch: HTTP 403,DATE_FIXED,,Neoplasms,indication_nlm_api,,,Advanced Cancer,False,1,True,,,,,,0.14,0.0,0,1.5,0.0,1,5.103854670626923,0.0,0.0,2.34,6.0,future_near,0.0,0.0,22,10,0,0.2,14,0.1273,0,0,0,0,0,0,5.438079308923196,0.0,0,0,0,0.0,3.483661971830986,2.5680341880341877,2.2888571428571427,large,1.1563522012578618,1,0.0
KRYS,2024-04,Loser,-1.05,,,Mebendazole,NCT01837862,Pilomyxoid Astrocytoma,,,,,A Phase I Study of Mebendazole for the Treatment of Pediatric Gliomas,Phase 1/2,36.0,"Pilomyxoid Astrocytoma; Pilocytic Astrocytoma; Glioma, Astrocytic; Optic Nerve Glioma; Pleomorphic Xanthoastrocytoma; Glioblastoma Multiforme; Anaplastic Astrocytoma; Gliosarcoma; Diffuse Intrinsic Pontine Glioma; DIPG; Low-grade Glioma; Brainstem Glioma",COMPLETED,Julie Krystal,NON_RANDOMIZED,2024-04,8057.6,275.64,827.8,15.71,99.1,313.22223,strong_buy,4.01,0.26,2.15,VeryLow,Noise,Low,2024-04-01,-0.57,177.93,176.07,Low,True,True,2024-01-17,,,,,False,medium,"Phase 1 trial results for mebendazole with bevacizumab and irinotecan in pediatric high-grade gliomas were published on 2024-01-17, showing safety at doses up to 200 mg/kg/day with 33% overall response rate; no clinical news found specifically on 2024-04-01.",,OK,https://markets.businessinsider.com/stocks/krys-stock,Neoplasms,condition_match,Neoplasms | Nervous System Diseases,Astrocytoma | Optic Nerve Glioma | Glioblastoma | Gliosarcoma | Diffuse Intrinsic Pontine Glioma | Glioma,"Pilomyxoid Astrocytoma | Pilocytic Astrocytoma | Glioma, Astrocytic | Optic Nerve Glioma | Pleomorphic Xanthoastrocytoma | Glioblastoma Multiforme | Anaplastic Astrocytoma | Gliosarcoma | Diffuse Intrinsic Pontine Glioma | DIPG | Low-grade Glioma | Brainstem Glioma",False,1,True,,,,,,0.26,0.0,0,1.5,0.0,1,3.9062057040917497,0.0,0.0,4.01,,unknown,0.0,-1.0,2,2,0,0.7,0,0.0,0,0,0,1,0,2,3.610917912644224,0.0,0,0,0,-1.0,3.483661971830986,2.5680341880341877,2.2888571428571427,large,1.1563522012578618,0,0.0
PFE,2025-09-01,Gainer,0.89,24.1433,,(Part C) MET097,NCT06857617,Obesity and Overweight,,,,,"A Phase 1/2 Randomized Placebo-Controlled Double-Blind Study to Investigate the Safety, Tolerability, Efficacy, Pharmacokinetics, and Pharmacodynamics of Subcutaneous Doses of MET097 in Adult Participants With Obesity and Overweight But Otherwise Healthy",Phase 1/2,120.0,Obesity and Overweight,COMPLETED,"Metsera, a wholly owned subsidiary of Pfizer",RANDOMIZED,2025-01-03,157209.8,27.65,14986.0,2.58,67.7,28.42577,hold,2.26,0.39,1.26,VeryLow,Noise,Low,2025-09-02,0.89,23.9307,24.1433,Low,True,True,2025-09-01,,,,,False,high,"No clinical news catalyst found for PFE/MET097 on 2025-01-03. Trial NCT06857617 completed 2025-01-03 but results reporting was delayed. Pfizer announced acquisition of Metsera in September 2025; Phase 2b results (VESPER-1/VESPER-3) were disclosed in late 2025, not January 2025.",,DATE_FIXED,https://www.businesswire.com/news/home/20251104921455/en/Pfizer-Reports-Solid-Third-Quarter-2025-Results-Raises-and-Narrows-2025-EPS-Guidance,Endocrine System Diseases,terms_raw_fallback,,Obesity | Overweight,Obesity and Overweight,False,4,True,,,,,,0.39,0.0,0,1.5,0.0,4,5.196479615197434,0.0,0.0,2.26,-241.0,past,0.0,3.0,24,21,0,0.2,13,0.1083,0,0,0,0,0,0,4.795790545596741,1.0,1,0,0,4.0,3.483661971830986,3.1319230769230773,0.9466666666666668,large,1.1563522012578618,1,0.0
IONS,2024-12-12,Loser,-2.58,37.01,,Olezarsen,NCT05552326,Severe Hypertriglyceridemia,True,"Phase 3 CORE and CORE2 trials are described as the largest pivotal program in sHTG with nearly 1,100 patients[1][2]",Yes,"Olezarsen achieved a highly statistically significant placebo-adjusted mean reduction in fasting triglyceride levels of up to 72% at six months, sustained through 12 months[1][2][3]","A Randomized, Double-Blind, Placebo-Controlled, Phase 3 Study of Olezarsen (ISIS 678354) Administered Subcutaneously to Patients With Severe Hypertriglyceridemia",Phase 3,446.0,Severe Hypertriglyceridemia,COMPLETED,"Ionis Pharmaceuticals, Inc.",RANDOMIZED,2024-12-17,13144.2,81.15,2677.0,12.62,107.5,93.80727,buy,3.58,0.72,1.81,VeryLow,Noise,Low,2024-12-12,-3.63,37.99,36.61,Low,True,True,2024-12-12,,,,,True,low,"No Ionis press release or other verifiable clinical-data news specific to NCT05552326/olezarsen was found on or within one day of 2024-12-17; available sources only indicate that olezarsen received FDA approval in December 2024 and that Phase 3 results were positive, without a confirmable catalyst on that exact date.",,DATE_FIXED,https://www.quiverquant.com/stock/IONS/,Endocrine System Diseases,terms_raw_fallback,,Hypertriglyceridemia | Hyperlipidemias | Metabolic Diseases,Severe Hypertriglyceridemia,False,4,True,,,,,,0.72,0.0,0,3.0,1.0,4,4.118734158631171,0.0,0.0,3.58,5.0,future_near,0.0,5.0,7,6,0,0.2,4,0.1143,0,0,0,0,0,0,6.102558594613569,1.0,1,0,0,6.0,2.2662229102167184,3.1319230769230773,1.3792682926829267,large,1.1563522012578618,1,1.0
UNCY,2024-11-04,Loser,-4.0,4.8,,Oxylanthanum Carbonate,NCT06218290,Chronic Kidney Disease Requiring Chronic Dialysis,,,,,"A Multicenter, Multidose, Study to Assess the Tolerability and Pharmacokinetics of Oxylanthanum Carbonate at Clinically Effective Doses in Patients With Chronic Kidney Disease on Dialysis",Phase 2,106.0,Chronic Kidney Disease Requiring Chronic Dialysis,COMPLETED,"Unicycive Therapeutics, Inc",,2024-05-29,148.9,6.93,42.7,8.79,39.5,46.5,strong_buy,8.67,0.46,3.83,VeryLow,Noise,Low,2024-11-04,-1.0,5.0,4.95,Low,True,False,2024-11-04,https://ir.unicycive.com/news/detail/107/unicycive-therapeutics-announces-the-publication-of,2025-07-24T08:00:00,Unicycive Therapeutics Announces the Publication of Oxylanthanum Carbonate Pivotal Trial Data in Clinical Journal of the American Society of Nephrology,"Unicycive Therapeutics Announces the Publication of Oxylanthanum Carbonate Pivotal Trial Data in Clinical Journal of the American Society of Nephrology July 24, 2025 8:00am EDT Download as PDF OLC was well-tolerated and enabled serum phosphate control in over 90% of patients with a low pill burden LOS ALTOS, Calif., July 24, 2025 (GLOBE NEWSWIRE) -- Unicycive Therapeutics, Inc. (Nasdaq: UNCY), a clinical-stage biotechnology company developing therapies for patients with kidney disease (the “Company” or “Unicycive”), today announced the publication of pivotal trial data describing the safety an",True,high,"Unicycive Therapeutics published Phase 2 results for oxylanthanum carbonate (NCT06218290) in November 2024, showing >90% of patients achieved serum phosphate control with low pill burden and good tolerability; no clinical news found for 2024-05-29.",,DATE_FIXED,,Endocrine System Diseases,no_branches,,"Kidney Failure, Chronic",Chronic Kidney Disease Requiring Chronic Dialysis,False,4,True,missing_mesh_level1,,chronic kidney disease,mechanism,,0.46,0.0,0,2.0,0.0,4,2.1728946977521764,0.0,0.0,8.67,-159.0,just_completed,0.0,1.0,4,4,0,0.4,0,0.0,0,0,0,0,0,1,4.672828834461906,,0,0,0,1.0,2.9694795539033456,3.1319230769230773,5.2972,micro,3.960375,1,0.0
SRPT,2023-10-04,Loser,-2.19,,,delandistrogene moxeparvovec,NCT05096221,Duchenne Muscular Dystrophy,True,Phase 3 EMBARK trial topline results despite missing primary endpoint,No,NSAA score change primary endpoint was not met.[3],"A Phase 3 Multinational, Randomized, Double-Blind, Placebo-Controlled Systemic Gene Delivery Study to Evaluate the Safety and Efficacy of SRP-9001 in Subjects With Duchenne Muscular Dystrophy (EMBARK)",Phase 3,126.0,Duchenne Muscular Dystrophy,COMPLETED,"Sarepta Therapeutics, Inc.",RANDOMIZED,2023-10-04,1756.2,16.76,939.6,24.56,90.3,21.04348,hold,2.81,0.78,1.53,VeryLow,Noise,Low,2023-10-04,0.8,120.45,117.81,Low,True,True,2023-10-30,,,,,True,high,"Sarepta announced Phase 3 EMBARK topline results on 2023-10-30 showing the primary endpoint (NSAA score change) was not met, but key secondary endpoints (Time to Rise, 10-meter walk test) showed statistically significant improvements with no new safety signals.",,OK,https://fintool.com/app/research/companies/SRPT/documents/transcripts/q3-2023,Nervous System Diseases,priority_list,Nervous System Diseases | Musculoskeletal Diseases,"Muscular Dystrophy, Duchenne | Muscular Dystrophies",Duchenne Muscular Dystrophy,False,2,True,,,,,,0.78,0.0,0,3.0,1.0,2,3.244573972817435,1.0,0.0,2.81,0.0,future_near,0.0,4.0,5,4,0,0.4,4,0.32,0,0,0,1,0,2,4.844187086458591,1.0,1,0,0,5.0,2.2662229102167184,4.396964285714286,3.925081967213115,mid,4.86664,0,-1.0
DRUG,2024-10-18,Gainer,117.56,47.21,"FDA approved Eli Lilly's Omvoh (mirikizumab) for Crohn's disease on October 14, 2024, based on positive Phase III VIVID-1 trial results showing 53% clinical remission versus 36% on placebo at one year.[3]",Omvoh,NCT06249555,Crohn's Disease,,,,,VOICE-Characterization of Early Response to Vedolizumab and IL-23 Antagonists in Participants With Crohn's Disease Using Patient-Reported Outcome Measures: A Prospective Observational Study,,300.0,Crohn's Disease,RECRUITING,Alimentiv Inc.,,2026-06,820.4,83.82,89.0,6.56,67.4,154.16032,strong_buy,13.78,8.53,58.49,VeryHigh,Extreme,High,2024-10-18,121.29,21.7,48.02,High,True,True,2024-10-18,,,,,True,high,"Eli Lilly's Omvoh (mirikizumab) was FDA approved for Crohn's disease in October 2024 (likely around October 18 based on referenced press releases), not on October 14, and based on VIVID-1/2 Phase 3 trials, not the claimed VOICE trial or 53% remission data.",,DATE_FIXED,https://www.prnewswire.com/news-releases/fda-approves-lillys-omvoh-mirikizumab-mrkz-a-first-in-class-treatment-for-adults-with-moderately-to-severely-active-ulcerative-colitis-301969505.html,Digestive System Diseases,single_branch,Digestive System Diseases,Crohn Disease,Crohn's Disease,False,8,True,,,,,,8.53,4.0,1,,,8,2.9140256516963285,0.0,0.0,13.78,591.0,future_far,0.0,1.0,3,3,0,0.4,2,0.2667,0,0,0,0,0,0,5.707110264748875,,0,0,0,1.0,,2.1978378378378376,7.494999999999999,small,3.972827586206896,1,0.0
XERS,2024-02-22,Gainer,1.33,,,levothyroxine sodium,NCT05823012,Hypothyroidism,,,,,"A Phase 2, Multicenter, Non-Randomized, Open-Label, Single Arm, Self-controlled Study of XP-8121 For the Treatment of Adult Subjects With Hypothyroidism",Phase 2,46.0,Hypothyroidism,COMPLETED,Xeris Pharmaceuticals,,2024-02-22,1015.5,6.12,91.6,10.89,61.5,11.14286,none,4.84,0.27,3.36,VeryLow,Noise,Low,2024-02-22,0.33,3.0,3.04,Low,True,True,2024-02-22,https://www.businesswire.com/news/home/20240222195993/en/Xeris-Biopharma-Announces-Positive-Topline-Phase-2-Clinical-Data-of-Its-Investigational-XeriSol%E2%84%A2-Formulated-Once-Weekly-Subcutaneous-SC-Levothyroxine-XP-8121,,,,True,high,"On 2024-02-22, Xeris Biopharma announced positive topline Phase 2 clinical data from its Phase 2 study (NCT05823012) of once-weekly subcutaneous levothyroxine XP-8121 in adults with hypothyroidism.",PR fetch: HTTP 403,OK,,Endocrine System Diseases,single_branch,Endocrine System Diseases,Hypothyroidism,Hypothyroidism,False,4,True,,,,,,0.27,0.0,0,2.0,0.0,4,3.0066799277408256,0.0,0.0,4.84,0.0,future_near,0.0,0.0,1,1,1,1.0,0,0.0,0,0,0,0,0,0,3.8501476017100584,,1,0,0,1.0,2.9694795539033456,3.1319230769230773,5.2972,mid,4.86664,0,0.0
RNAC,2024-07-02,Loser,-35.02,15.77,"Cartesian Therapeutics announced positive topline results from a Phase 2b trial of Descartes-08 in patients with generalized myasthenia gravis in July 2024, with 71% of treated patients achieving a 5-point or greater improvement in MG Composite score at Month 3 compared to 25% of placebo patients.",Descartes-08,NCT07391605,Antisynthetase Syndrome,,,,,"A RANDOMIZED DOUBLE-BLIND PLACEBO-CONTROLLED STUDY TO EVALUATE EFFICACY, SAFETY, AND TOLERABILITY OF DESCARTES-08 IN PATIENTS WITH DERMATOMYOSITIS AND ANTISYNTHETASE SYNDROME",Phase 2,60.0,Antisynthetase Syndrome,NOT_YET_RECRUITING,Cartesian Therapeutics,RANDOMIZED,2026-11,197.4,7.59,143.4,21.4,20.0,35.57143,buy,12.11,2.89,5.35,High,Low,Medium,2024-07-02,-27.4,24.27,17.62,Medium,True,True,2024-07-02,https://ir.cartesiantherapeutics.com/news-releases/news-release-details/cartesian-therapeutics-announces-positive-topline-results-phase,,,,True,high,"Cartesian Therapeutics announced positive topline results from the Phase 2b trial of Descartes-08 in generalized myasthenia gravis on July 2, 2024, with 71% of treated patients achieving a 5-point or greater improvement in MG Composite score at month 3 versus 25% on placebo.",PR fetch: Timeout,OK,,Nervous System Diseases,priority_list,Nervous System Diseases | Musculoskeletal Diseases,Antisynthetase syndrome | Myositis,Antisynthetase Syndrome,False,2,True,,,,,,2.89,1.0,0,2.0,0.0,2,2.295347148333618,1.0,1.0,12.11,852.0,future_far,0.0,2.0,1,1,1,1.0,0,0.0,0,0,0,0,0,0,4.110873864173311,1.0,1,0,0,3.0,2.9694795539033456,4.396964285714286,3.0946774193548388,micro,3.960375,0,0.0
