ticker,event_date,event_trading_date,nct_id,title,phase,sponsor,conditions,enrollment,interventions,market_cap_m,move_pct,move_2d_pct,price_before,price_after,move_class,event_type,catalyst_type,price_error
NRC,2018-03-08,2018-03-08,NCT02479997,Clinical Application of Dual Sentinel Lymph Node Staining Method in Breast Cancer Patients,PHASE2,"National Cancer Center, Korea",Breast Cancer,130,Indocyanine green; Radioisotope,303.8,-0.65,2.44,25.93,25.76,Low,Loser,Clinical Data,
BIIB,2020-11-18,2020-11-18,NCT03116113,A Clinical Trial of Retinal Gene Therapy for X-linked Retinitis Pigmentosa Using BIIB112,PHASE1/PHASE2,Biogen,X-Linked Retinitis Pigmentosa,50,BIIB112,,-3.15,-1.93,248.81,240.98,Low,Loser,Clinical Data,
MIRM,2020-05-08,2020-05-08,NCT02057718,Open Label Study to Evaluate Efficacy and Long Term Safety of LUM001 (Maralixibat) in the Treatment of Cholestatic Liver Disease in Patients With Progressive Familial Intrahepatic Cholestasis,PHASE2,"Mirum Pharmaceuticals, Inc.",Progressive Familial Intrahepatic Cholestasis (PFIC),33,LUM001 (Maralixibat),5526.3,-3.74,4.95,17.37,16.72,Low,Loser,Clinical Data,
ABBV,2018-10-19,2018-10-19,NCT02674568,Study of Rovalpituzumab Tesirine (SC16LD6.5) for Third-Line and Later Treatment of Subjects With Relapsed or Refractory Delta-Like Protein 3-Expressing Small Cell Lung Cancer,PHASE2,AbbVie,Small Cell Lung Cancer,342,Rovalpituzumab tesirine,,-2.15,-6.26,65.82,64.4,Low,Loser,Clinical Data,
RHHBY,2018-05-10,2018-05-10,NCT01750697,A Phase IIa Study of Intravenous Rituximab in Pediatric Participants With Severe Granulomatosis With Polyangiitis (Wegener's) or Microscopic Polyangiitis,PHASE2,Hoffmann-La Roche,Granulomatosis With Polyangiitis,25,Rituximab,,-1.64,-1.32,21.61,21.26,Low,Loser,Clinical Data,
LLY,2022-08-25,2022-08-25,NCT05051579,A Study of LY3502970 in Participants With Obesity or Overweight With Weight-related Comorbidities,PHASE2,Eli Lilly and Company,Obesity; Overweight and Obesity,272,LY3502970; Placebo,,1.34,-1.04,310.0,314.15,Low,Gainer,Clinical Data,
NRC,2019-12-12,2019-12-12,NCT03284710,Safety and Immunogenicity of Clade C ALVAC and gp120 HIV Vaccine,PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),HIV Infections,132,ALVAC-HIV (vCP2438); Bivalent Subtype C gp120/MF59; Bivalent Subtype C gp120 admixed with Al(OH)3 Suspension,303.8,0.17,1.47,56.23,56.33,Low,Gainer,Clinical Data,
EQ,2022-11-21,2022-11-21,NCT03763318,"A Study to Evaluate the Safety, Tolerability, PK, PD, and Clinical Activity of EQ001 in Subjects With aGVHD",PHASE1/PHASE2,Equillium,"Acute-graft-versus-host Disease; aGVHD; GVHD; GVHD, Acute",30,EQ001; EQ001 Placebo,110.8,-1.67,-6.11,1.8,1.77,Low,Loser,Clinical Data,
ALNY,2019-01-23,2019-01-23,NCT02706886,Study of Lumasiran in Healthy Adults and Patients With Primary Hyperoxaluria Type 1,PHASE1/PHASE2,Alnylam Pharmaceuticals,Primary Hyperoxaluria Type 1 (PH1),52,Lumasiran; Placebo,,-0.81,0.16,80.66,80.01,Low,Loser,Clinical Data,
ABBV,2019-04-17,2019-04-17,NCT02289690,Dose Escalation and Double-blind Study of Veliparib in Combination With Carboplatin and Etoposide in Treatment-naive Extensive Stage Disease Small Cell Lung Cancer,PHASE1/PHASE2,AbbVie,Small Cell Lung Cancer,221,Veliparib; Carboplatin; Etoposide,,-2.78,-3.29,60.23,58.56,Low,Loser,Clinical Data,
NRC,2022-05-20,2022-05-20,NCT04954326,A Study Comparing the Blood Levels of Both Pegaspargase (S95014) Formulations (Liquid vs Lyophilized) in the Treatment of Paediatric Patients With Acute Lymphoblastic Leukemia (ALL),PHASE2,Institut de Recherches Internationales Servier,Acute Lymphoblastic Leukemia,89,Lyophilized S95014; Liquid S95014,303.8,1.97,2.38,28.83,29.4,Low,Gainer,Clinical Data,
REGN,2016-11-21,2016-11-21,NCT02265952,Study of REGN1500 in Participants With Homozygous Familial Hypercholesterolemia (HoFH),PHASE2,Regeneron Pharmaceuticals,Homozygous Familial Hypercholesterolemia,9,REGN1500 250 mg SC/15 mg/kg IV/450 mg SC,,2.01,0.37,394.81,402.76,Low,Gainer,Clinical Data,
NVS,2020-01-21,2020-01-21,NCT02435849,Study of Efficacy and Safety of CTL019 in Pediatric ALL Patients,PHASE2,Novartis Pharmaceuticals,B-cell Acute Lymphoblastic Leukemia,80,CTL019,,-0.77,-0.75,73.81,73.24,Low,Loser,Clinical Data,
NRC,2014-09-01,2014-09-02,NCT01229943,Everolimus and Octreotide Acetate With or Without Bevacizumab in Treating Patients With Locally Advanced or Metastatic Pancreatic Neuroendocrine Tumors That Cannot Be Removed by Surgery,PHASE2,National Cancer Institute (NCI),Advanced Pancreatic Neuroendocrine Tumor; Locally Advanced Pancreatic Neuroendocrine Tumor; Pancreatic Gastrinoma; Pancreatic Neuroendocrine Tumor G1; Pancreatic Neuroendocrine Tumor G2; Pancreatic Vipoma,150,Bevacizumab; Everolimus; Octreotide Acetate,303.8,1.22,1.57,10.9,11.03,Low,Gainer,Clinical Data,
NRC,2021-09-30,2021-09-30,NCT04432467,Fertility Restoration Using Autologous Mesenchymal Stem Cells,PHASE1/PHASE2,Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus,Chronic Endometritis; Uterus; Scar; Uterine Synechiae; Fallopian Tube Obstruction,10,Autologous mesenchymal stem cells; standard treatment,303.8,-2.34,-1.34,38.65,37.74,Low,Loser,Clinical Data,
NVS,2022-07-14,2022-07-14,NCT04836858,A Study to Assess the Efficacy and Safety of CMK389 in Patients With Moderate to Severe Atopic Dermatitis.,PHASE2,Novartis Pharmaceuticals,Atopic Dermatitis,71,CMK389; Placebo,,-0.49,1.96,71.72,71.37,Low,Loser,Clinical Data,
BMY,2019-01-23,2019-01-23,NCT02823574,Study of Nivolumab in Combination With Ipilimumab Versus Nivolumab in Combination With Ipilimumab Placebo in Patients With Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,PHASE2,Bristol-Myers Squibb,Head and Neck Cancer,425,Nivolumab; Ipilimumab; Placebo,,0.48,-1.41,38.23,38.42,Low,Gainer,Clinical Data,
NRC,2021-03-31,2021-03-31,NCT02840539,"Trial of Bortezomib, Cytarabine, and Dexamethasone in Mantle Cell Lymphoma",PHASE2,Seoul National University Hospital,Mantle Cell Lymphoma,19,"Bortezomib, Cytarabine, Dexamethasone, Pegteograstim",303.8,0.75,3.12,41.28,41.59,Low,Gainer,Clinical Data,
CMPS,2022-09-06,2022-09-06,NCT04344054,Mixed Schedule Study of Live Oral Rotavirus Vaccines and Trivalent P2-VP8 Subunit Rotavirus Vaccine,PHASE2,PATH,Rotavirus Vaccine,850,RV3-BB; Trivalent P2-VP8; Rotarix,783.3,-7.51,-6.08,16.77,15.51,Medium,Loser,Clinical Data,
NRC,2018-06-30,2018-07-02,NCT02831894,The Role of Tapering Pace and Selected Traits on Hypnotic Discontinuation,PHASE2,National Jewish Health,Hypnotic Dependence Among Those With Insomnia,74,0% Hypnotic Medication Taper; 25% Hypnotic Medication Taper; 10% Hypnotic Medication Taper,303.8,1.6,1.47,31.84,32.35,Low,Gainer,Clinical Data,
NRC,2019-10-11,2019-10-11,NCT03018275,Beginning Assessment of Cutaneous Treatment Efficacy of Roseomonas in Atopic Dermatitis,PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),Atopic Dermatitis,31,Roseomonas mucosa,303.8,0.61,-0.16,50.94,51.25,Low,Gainer,Clinical Data,
SNY,2018-01-08,2018-01-08,NCT03145766,Immunogenicity and Safety of a Purified Vero Rabies Vaccine,PHASE2,"Sanofi Pasteur, a Sanofi Company",Rabies Virus,320,VRVg 2; VRVg 1; Imovax Rabies,,-0.16,-0.74,32.3,32.25,Low,Loser,Clinical Data,
ARMP,2022-12-14,2022-12-14,NCT04596319,Ph 1/2 Study Evaluating Safety and Tolerability of Inhaled AP-PA02 in Subjects With Chronic Pseudomonas Aeruginosa Lung Infections and Cystic Fibrosis,PHASE1/PHASE2,"Armata Pharmaceuticals, Inc.",Cystic Fibrosis; Pseudomonas Aeruginosa; Pseudomonas; Lung Infection; Lung Infection Pseudomonal,29,AP-PA02; Placebo,391.7,-4.52,-15.58,1.99,1.9,Low,Loser,Clinical Data,
NRC,2019-10-23,2019-10-23,NCT01576172,Abiraterone Acetate and Prednisone With or Without Veliparib in Treating Patients With Metastatic Castration-Resistant Prostate Cancer,PHASE2,National Cancer Institute (NCI),Castration-Resistant Prostate Carcinoma; Recurrent Prostate Carcinoma; Stage IV Prostate Cancer AJCC v7,159,Abiraterone Acetate; Laboratory Biomarker Analysis; Prednisone,303.8,-0.56,-1.73,50.38,50.1,Low,Loser,Clinical Data,
NRC,2020-02-20,2020-02-20,NCT03943888,Pharmacokinetic-pharmacodynamic Analysis of Sugammadex in Children,PHASE2,Seoul National University Hospital,"Anesthesia, General; Neuromuscular Blockade",40,Sugammadex Injection 2mg/kg; Sugammadex Injection 4mg/kg; Sugammadex Injection 8mg/kg,303.8,-1.67,-1.38,60.74,59.72,Low,Loser,Clinical Data,
NVS,2019-12-16,2019-12-16,NCT03242928,Study to Investigate Whether AFQ056 Reduces Cocaine Use in Patients Diagnosed With Cocaine Use Disorder (CUD),PHASE2,Novartis Pharmaceuticals,Cocaine-related Disorder,68,AFQ056; Placebo,,0.09,0.67,71.54,71.61,Low,Gainer,Clinical Data,
NRC,2020-03-30,2020-03-30,NCT03349502,MG4101 for Refractory or Relapsed AML,PHASE2,Seoul National University Hospital,Acute Myeloid Leukemia,11,MG4101,303.8,6.79,8.34,37.28,39.81,Medium,Gainer,Clinical Data,
NRC,2021-05-11,2021-05-11,NCT02893930,Sapanisertib in Treating Patients With Metastatic or Refractory Pancreatic Neuroendocrine Tumor That Cannot Be Removed by Surgery,PHASE2,National Cancer Institute (NCI),Pancreatic Neuroendocrine Tumor G1; Pancreatic Neuroendocrine Tumor G2; Refractory Pancreatic Neuroendocrine Carcinoma,13,Sapanisertib,303.8,0.17,1.32,42.62,42.69,Low,Gainer,Clinical Data,
GLUE,2022-07-01,2022-07-01,NCT03890900,T2DXcel Mobile Application,PHASE1/PHASE2,Montefiore Medical Center,"Diabetes Mellitus, Type 2",55,T2DXcel mobile application,1353.3,4.55,9.51,9.67,10.11,Low,Gainer,Clinical Data,
BMY,2019-12-13,2019-12-13,NCT01714739,A Study of an Anti-KIR Antibody Lirilumab in Combination With an Anti-PD1 Antibody Nivolumab and Nivolumab Plus an Anti-CTLA-4 Ipilimumab Antibody in Patients With Advanced Solid Tumors,PHASE1/PHASE2,Bristol-Myers Squibb,"CANCER,NOS",337,Lirilumab; Nivolumab; Ipilimumab,,-0.19,-0.69,50.46,50.37,Low,Loser,Clinical Data,
NVS,2018-07-02,2018-07-02,NCT01783444,A Phase II Study of Everolimus in Combination With Exemestane Versus Everolimus Alone Versus Capecitabine in Advance Breast Cancer.,PHASE2,Novartis Pharmaceuticals,Breast Cancer,309,Capecitabine; Exemestane; Everolimus,,-1.1,-0.11,50.45,49.89,Low,Loser,Clinical Data,
NRC,2021-04-30,2021-04-30,NCT06440187,Nivolumab Plus Gemcitabine in Patients With Recurrent or Metastatic Nasopharyngeal Carcinoma-HN17-11,PHASE2,Seoul National University Hospital,Recurrent or Metastatic Nasopharyngeal Carcinom,38,Gemcitabine+ nivolumab,303.8,1.7,2.2,44.91,45.67,Low,Gainer,Clinical Data,
PCRX,2018-10-09,2018-10-09,NCT03382262,Study to Compare Exposure of TA Following Administration of FX006 or TAcs in Patients With OA of the Shoulder or Hip,PHASE2,"Pacira Pharmaceuticals, Inc",Osteoarthritis of the Shoulder; Osteoarthritis of the Hip,55,FX006 32 mg; TAcs 40 mg,942.6,4.96,0.91,45.16,47.4,Low,Gainer,Clinical Data,
NRC,2019-02-22,2019-02-22,NCT02348203,Aspirin and Zileuton and Biomarker Expression in Nasal Tissue of Current Smokers,PHASE2,National Cancer Institute (NCI),Tobacco Use Disorder,63,Aspirin; Laboratory Biomarker Analysis; Placebo Administration,303.8,0.1,-2.05,34.45,34.49,Low,Gainer,Clinical Data,
SNDX,2019-02-21,2019-02-21,NCT02915523,Study of Avelumab With or Without Entinostat in Participants With Advanced Epithelial Ovarian Cancer,PHASE1/PHASE2,Syndax Pharmaceuticals,Epithelial Ovarian Cancer; Peritoneal Cancer; Fallopian Tube Cancer,140,entinostat; avelumab; Placebo,1886.9,1.63,2.94,6.13,6.23,Low,Gainer,Clinical Data,
AMGN,2014-02,2014-02-03,NCT01207388,Confirmatory Phase II Study of Blinatumomab (MT103) in Patients With Minimal Residual Disease of B-precursor Acute Lymphoblastic Leukemia (ALL),PHASE2,Amgen Research (Munich) GmbH,B-cell Acute Lymphoblastic Leukemia,116,Blinatumomab,,-1.85,-2.66,84.39,82.83,Low,Loser,Clinical Data,
NRC,2019-12-31,2019-12-31,NCT04434794,Treatment of Gingival Recession Using Mesenchymal Stem Cells,PHASE1/PHASE2,Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus,Gingival Recession,27,mesenchymal stem cells; standard treatment,303.8,0.32,0.11,58.08,58.27,Low,Gainer,Clinical Data,
TBPH,2020-08-28,2020-08-28,NCT04150341,Effect of Inhaled TD-8236 on Allergen-induced Asthmatic Response,PHASE2,Theravance Biopharma,Asthma,24,TD-8236; Placebo,924.8,1.7,7.63,17.03,17.32,Low,Gainer,Clinical Data,
GLUE,2021-10-30,2021-11-01,NCT03521102,Acetaminophen Versus IV Hydromorphone for Pain in the Elderly in the ED,PHASE2,Montefiore Medical Center,Acute Pain,162,Acetaminophen 1000mg IV; Hydromorphone 0.5 mg IV,1353.3,2.3,10.41,23.45,23.99,Low,Gainer,Clinical Data,
SNY,2009-12-02,2009-12-02,NCT00537095,Efficacy and Safety of Vandetanib (ZD6474) in Patients With Metastatic Papillary or Follicular Thyroid Cancer,PHASE2,"Genzyme, a Sanofi Company",Thyroid Neoplasms,164,Vandetanib; Placebo,,1.09,0.51,20.57,20.79,Low,Gainer,Clinical Data,
LLY,2021-10-01,2021-10-01,NCT04450407,A Study of LY3209590 in Participants With Type 1 Diabetes,PHASE2,Eli Lilly and Company,Type 1 Diabetes Mellitus,266,LY3209590; Insulin Degludec,,-0.63,-2.68,221.49,220.09,Low,Loser,Clinical Data,
URGN,2019-12-31,2019-12-31,NCT03392428,A Trial of 177Lu-PSMA617 Theranostic Versus Cabazitaxel in Progressive Metastatic Castration Resistant Prostate Cancer,PHASE2,Australian and New Zealand Urogenital and Prostate Cancer Trials Group,Cancer of the Prostate; Metastatic Cancer,201,177Lu-PSMA617; Cabazitaxel,1015.8,-1.82,-4.18,33.99,33.37,Low,Loser,Clinical Data,
NVS,2022-01-03,2022-01-03,NCT02678312,"Study to Evaluate Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of LCZ696 Followed by a 52-week, Double-blind Study of LCZ696 Compared With Enalapril in Pediatric Patients With Heart Failure",PHASE2/PHASE3,Novartis Pharmaceuticals,Pediatric Heart Failure,393,LCZ696; Enalapril; Placebo of LCZ696,,0.46,0.0,72.54,72.87,Low,Gainer,Clinical Data,
NVS,2017-12-07,2017-12-07,NCT01643850,MCS110 in Patients With Pigmented Villonodular Synovitis (PVNS),PHASE2,Novartis Pharmaceuticals,Pigmented Villonodular Synovitis; PVNS; Giant Cell Tumor of the Tendon Sheath; GCCTS; Tenosynovial Giant Cell Tumor Localized or Diffused Type; GCTS,36,MCS110; Placebo,,-0.36,0.94,53.59,53.39,Low,Loser,Clinical Data,
NVS,2017-07-31,2017-07-31,NCT02450903,LDK378 in Patients With ALK Positive NSCLC Previously Treated With Alectinib.,PHASE2,Novartis Pharmaceuticals,Non-Small-Cell Lung Cancer,20,LDK378,,0.53,0.7,54.6,54.89,Low,Gainer,Clinical Data,
SPRB,2019-07-08,,NCT03687242,Study to Evaluate the Safety and Efficacy of SPR001 in Subjects With Classic Congenital Adrenal Hyperplasia,PHASE2,Spruce Biosciences,Congenital Adrenal Hyperplasia; CAH - Congenital Adrenal Hyperplasia; CAH - 21-Hydroxylase Deficiency,11,SPR001,58.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
ABBV,2021-11-29,2021-11-29,NCT01794520,Study Evaluating ABT-199 in Participants With Relapsed or Refractory Multiple Myeloma,PHASE1/PHASE2,AbbVie,Relapsed/Refractory Multiple Myeloma,117,Venetoclax; Dexamethasone,,0.33,-1.06,99.67,100.0,Low,Gainer,Clinical Data,
AGEN,2022-07-15,2022-07-15,NCT03495882,"Subjects With Metastatic or Locally Advanced Solid Tumors, and Expansion Into Select Solid Tumors (Cervical)",PHASE1/PHASE2,Agenus Inc.,Cervical Cancer,154,AGEN1884 + AGEN2034,120.4,0.35,-5.92,56.33,56.53,Low,Gainer,Clinical Data,
NNNN,2018-12-05,,NCT02448641,Study of Modified Stem Cells (SB623) in Patients With Chronic Motor Deficit From Ischemic Stroke,PHASE2,"SanBio, Inc.",Chronic Ischemic Stroke,163,SB623 Implant (2.5M); SB623 Implant (5.0M); Sham surgery,1130.6,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NVS,2022-12-29,2022-12-29,NCT02268552,An Open Label Study of LMI070 (Branaplam) in Type 1 Spinal Muscular Atrophy (SMA),PHASE1/PHASE2,Novartis Pharmaceuticals,Spinal Muscular Atrophy,40,branaplam,,0.84,-0.13,78.49,79.14,Low,Gainer,Clinical Data,
ACAD,2018-09,2018-09-04,NCT03018340,Study to Evaluate the Efficacy and Safety of Adjunctive Pimavanserin in Major Depressive Disorder (CLARITY),PHASE2,ACADIA Pharmaceuticals Inc.,Adjunctive Treatment of Major Depressive Disorder,207,Pimavanserin; Placebo,4155.1,0.14,1.13,14.22,14.24,Low,Gainer,Clinical Data,
NRC,2016-06-30,2016-06-30,NCT01866826,Rifaximin for Chronic Immune Activation in People With HIV,PHASE1/PHASE2,National Cancer Institute (NCI),HIV,46,Rifaximin; Placebo,303.8,0.74,0.59,11.21,11.29,Low,Gainer,Clinical Data,
AKBA,2019-08-19,2019-08-19,NCT03254485,A Study of the Effect of IW-1973 on the Exercise Capacity of Patients With Heart Failure With Preserved Ejection Fraction (HFpEF),PHASE2,Akebia Therapeutics,Heart Failure With Preserved Ejection Fraction,196,IW-1973; Placebo Oral Tablet,347.6,2.77,-4.47,4.7,4.83,Low,Gainer,Clinical Data,
MNOV,2018-05-30,2018-05-30,NCT02681055,Open-Label Study To Evaluate MN-001 on HDL & Triglyceride in NASH & NAFLD Subjects,PHASE2,MediciNova,Non-alcoholic Steatohepatitis; Hypertriglyceridemia; Non-alcoholic Fatty Liver Disease; Hypercholesterolemia,19,MN-001,71.3,-1.81,-1.38,9.39,9.22,Low,Loser,Clinical Data,
XERS,2018-09,2018-09-04,NCT02937558,CSI-Glucagon for Prevention of Hypoglycemia in Children With Congenital Hyperinsulinism,PHASE2,Xeris Pharmaceuticals,Congenital Hyperinsulinism,5,Glucagon; Placebo,1015.5,0.54,1.98,25.7,25.84,Low,Gainer,Clinical Data,
MRK,2017-12-12,2017-12-12,NCT01982955,Tepotinib With Gefitinib in Participants With Locally Advanced or Metastatic NSCLC (INSIGHT),PHASE1/PHASE2,"Merck KGaA, Darmstadt, Germany",Non-small Cell Lung Cancer,88,Tepotinib; Gefitinib; Pemetrexed,,1.3,1.01,41.33,41.87,Low,Gainer,Clinical Data,
NRC,2020-12-31,2020-12-31,NCT04184258,Treatment of Systemic Lupus Erythematosus With Pooled Allogenic Mesenchymal Stem Cells,PHASE1/PHASE2,Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus,Systemic Lupus Erythematosus,7,Pooled mesenchymal stem cell; Standard treatment according to the Clinical protocols,303.8,-0.9,-0.51,38.31,37.96,Low,Loser,Clinical Data,
NRC,2020-12-28,2020-12-28,NCT02417701,Sapanisertib in Treating Patients With Stage IV or Recurrent Lung Cancer,PHASE2,National Cancer Institute (NCI),Recurrent Lung Squamous Cell Carcinoma; Stage IV Lung Squamous Cell Carcinoma AJCC v7,34,Laboratory Biomarker Analysis; Pharmacological Study; Sapanisertib,303.8,0.54,-1.33,39.43,39.64,Low,Gainer,Clinical Data,
LLY,2020-04-20,2020-04-20,NCT03092934,A Study of AK-01 (LY3295668) in Solid Tumors,PHASE1/PHASE2,Eli Lilly and Company,"Neoplasms; Neoplasm Metastasis; Triple Negative Breast Neoplasms; Head and Neck Neoplasms; Breast Neoplasms; Solid Tumor, Adult; Small Cell Lung Carcinoma",13,LY3295668,,0.32,-2.94,146.84,147.31,Low,Gainer,Clinical Data,
NRC,2022-01-22,2022-01-24,NCT03796936,3MDR to Treat PTSD With mTBI (3MDR),PHASE2,Walter Reed National Military Medical Center,Posttraumatic Stress Disorder; Traumatic Brain Injury,20,"Motion-assisted, Multi-modular Memory Desensitization and Reconsolidation (3MDR) Therapy",303.8,4.37,0.57,34.9,36.42,Low,Gainer,Clinical Data,
GILD,2018-02-08,2018-02-08,NCT02862548,Efficacy and Safety of Tenofovir Alafenamide (TAF) Versus Tenofovir Disoproxil Fumarate (TDF)-Containing Regimens in Participants With Chronic Hepatitis B Virus (HBV) Infection and Stage 2 or Greater Chronic Kidney Disease Who Have Received a Liver Transplant,PHASE2,Gilead Sciences,Chronic Hepatitis B,51,TAF; TDF; Other approved antivirals,,-5.49,-4.16,60.92,57.58,Medium,Loser,Clinical Data,
PFE,2015-07-31,2015-07-31,NCT01945021,"Phase II Safety and Efficacy Study of Crizotinib in East Asian Patients With ROS1 Positive, ALK Negative Advanced NSCLC",PHASE2,Pfizer,Non Small Cell Lung Cancer; ROS1 Proto Oncogene; Crizotinib,129,Crizotinib,,0.92,1.18,21.32,21.52,Low,Gainer,Clinical Data,
RHHBY,2021-07-19,2021-07-19,NCT03552393,Ascertain the Optimal Starting Dose of Mircera Given Subcutaneously for Maintenance Treatment of Anemia in Pediatric Patients With Chronic Kidney Disease on Dialysis or Not Yet on Dialysis.,PHASE2,Hoffmann-La Roche,"Anemia; Renal Insufficiency, Chronic",40,Mircera,,-0.16,-1.13,41.09,41.02,Low,Loser,Clinical Data,
VTVT,2019-12-20,2019-12-20,NCT03335371,Evaluation of TTP399 in Patients With Type 1 Diabetes,PHASE1/PHASE2,vTv Therapeutics,"Diabetes Mellitus, Type 1",115,TTP399; TTP399; Placebo Oral Tablet,150.3,0.0,2.5,64.0,64.0,Low,Loser,Clinical Data,
NRC,2021-09-05,2021-09-07,NCT02933281,MTBVAC Study in Adults With and Without Latent Tuberculosis Infection in South Africa,PHASE1/PHASE2,International AIDS Vaccine Initiative,Tuberculosis,144,MTBVAC; BCG,303.8,-4.05,-4.5,47.62,45.69,Low,Loser,Clinical Data,
RHHBY,2018-04-10,2018-04-10,NCT02999672,A Study to Determine Best Tumor Response With Trastuzumab Emtansine in Human Epidermal Growth Factor Receptor 2 (HER2) Overexpressing Solid Tumors,PHASE2,Hoffmann-La Roche,Bladder Cancer; Pancreas Cancer; Cholangiocellular Carcinoma,20,Trastuzumab Emtansine,,0.25,0.32,21.81,21.87,Low,Gainer,Clinical Data,
